# US ZIP (ZCTA) -> county, largest-area match — US Census 2020 ZCTA-county relationship file, public domain.
# zip,county,state_fips
65803,Greene County,29
65804,Greene County,29
65806,Greene County,29
65807,Greene County,29
65809,Greene County,29
65810,Greene County,29
65897,Greene County,29
66002,Atchison County,20
66006,Douglas County,20
66007,Leavenworth County,20
66008,Doniphan County,20
66010,Linn County,20
66012,Leavenworth County,20
66013,Miami County,20
66014,Linn County,20
66015,Anderson County,20
66016,Atchison County,20
66017,Doniphan County,20
66018,Johnson County,20
66020,Leavenworth County,20
66021,Johnson County,20
66023,Atchison County,20
66024,Doniphan County,20
66025,Douglas County,20
66026,Miami County,20
66027,Leavenworth County,20
66030,Johnson County,20
66031,Johnson County,20
66032,Anderson County,20
66033,Anderson County,20
66035,Doniphan County,20
66039,Anderson County,20
66040,Linn County,20
66041,Atchison County,20
66042,Franklin County,20
66043,Leavenworth County,20
66044,Douglas County,20
66045,Douglas County,20
66046,Douglas County,20
66047,Douglas County,20
66048,Leavenworth County,20
66049,Douglas County,20
66050,Douglas County,20
66052,Leavenworth County,20
66053,Miami County,20
66054,Jefferson County,20
66056,Linn County,20
66058,Atchison County,20
66060,Jefferson County,20
66061,Johnson County,20
66062,Johnson County,20
66064,Miami County,20
66066,Jefferson County,20
66067,Franklin County,20
66070,Jefferson County,20
66071,Miami County,20
66072,Linn County,20
66073,Jefferson County,20
66075,Linn County,20
66076,Franklin County,20
66078,Franklin County,20
66079,Franklin County,20
66080,Franklin County,20
66083,Miami County,20
66085,Johnson County,20
66086,Leavenworth County,20
66087,Doniphan County,20
66088,Jefferson County,20
66090,Doniphan County,20
66091,Anderson County,20
66092,Franklin County,20
66093,Anderson County,20
66094,Brown County,20
66095,Franklin County,20
66097,Jefferson County,20
66101,Wyandotte County,20
66102,Wyandotte County,20
66103,Wyandotte County,20
66104,Wyandotte County,20
66105,Wyandotte County,20
66106,Wyandotte County,20
66109,Wyandotte County,20
66111,Wyandotte County,20
66112,Wyandotte County,20
66115,Wyandotte County,20
66118,Wyandotte County,20
66160,Wyandotte County,20
66202,Johnson County,20
66203,Johnson County,20
66204,Johnson County,20
66205,Johnson County,20
66206,Johnson County,20
66207,Johnson County,20
66208,Johnson County,20
66209,Johnson County,20
66210,Johnson County,20
66211,Johnson County,20
66212,Johnson County,20
66213,Johnson County,20
66214,Johnson County,20
66215,Johnson County,20
66216,Johnson County,20
66217,Johnson County,20
66218,Johnson County,20
66219,Johnson County,20
66220,Johnson County,20
66221,Johnson County,20
66223,Johnson County,20
66224,Johnson County,20
66226,Johnson County,20
66227,Johnson County,20
66251,Johnson County,20
66401,Wabaunsee County,20
66402,Shawnee County,20
66403,Marshall County,20
66404,Nemaha County,20
66406,Marshall County,20
66407,Pottawatomie County,20
66408,Nemaha County,20
66409,Shawnee County,20
66411,Marshall County,20
66412,Marshall County,20
66413,Osage County,20
66414,Osage County,20
66415,Nemaha County,20
66416,Jackson County,20
66417,Nemaha County,20
66418,Jackson County,20
66419,Jackson County,20
66422,Pottawatomie County,20
66423,Wabaunsee County,20
66424,Brown County,20
66425,Brown County,20
66427,Marshall County,20
66428,Nemaha County,20
66429,Jefferson County,20
66431,Wabaunsee County,20
66432,Pottawatomie County,20
66434,Brown County,20
66436,Jackson County,20
66438,Marshall County,20
66439,Brown County,20
66440,Jackson County,20
66441,Geary County,20
66442,Riley County,20
66449,Riley County,20
66451,Osage County,20
66501,Wabaunsee County,20
66502,Riley County,20
66503,Riley County,20
66506,Riley County,20
66507,Wabaunsee County,20
66508,Marshall County,20
66509,Jackson County,20
66510,Osage County,20
66512,Jefferson County,20
66514,Geary County,20
66515,Brown County,20
66516,Jackson County,20
66517,Riley County,20
66518,Marshall County,20
66520,Pottawatomie County,20
66521,Pottawatomie County,20
66522,Nemaha County,20
66523,Osage County,20
66524,Osage County,20
66526,Wabaunsee County,20
66527,Brown County,20
66528,Osage County,20
66531,Riley County,20
66532,Brown County,20
66533,Shawnee County,20
66534,Nemaha County,20
66535,Pottawatomie County,20
66536,Pottawatomie County,20
66537,Osage County,20
66538,Nemaha County,20
66539,Shawnee County,20
66540,Jackson County,20
66541,Marshall County,20
66542,Shawnee County,20
66543,Osage County,20
66544,Marshall County,20
66546,Shawnee County,20
66547,Pottawatomie County,20
66548,Marshall County,20
66549,Pottawatomie County,20
66550,Nemaha County,20
66552,Jackson County,20
66554,Riley County,20
66603,Shawnee County,20
66604,Shawnee County,20
66605,Shawnee County,20
66606,Shawnee County,20
66607,Shawnee County,20
66608,Shawnee County,20
66609,Shawnee County,20
66610,Shawnee County,20
66611,Shawnee County,20
66612,Shawnee County,20
66614,Shawnee County,20
66615,Shawnee County,20
66616,Shawnee County,20
66617,Shawnee County,20
66618,Shawnee County,20
66619,Shawnee County,20
66621,Shawnee County,20
66622,Shawnee County,20
66701,Bourbon County,20
66710,Wilson County,20
66711,Crawford County,20
66712,Crawford County,20
66713,Cherokee County,20
66714,Wilson County,20
66716,Bourbon County,20
66717,Wilson County,20
66720,Neosho County,20
66724,Crawford County,20
66725,Cherokee County,20
66732,Allen County,20
66733,Neosho County,20
66734,Crawford County,20
66735,Crawford County,20
66736,Wilson County,20
66738,Bourbon County,20
66739,Cherokee County,20
66740,Neosho County,20
66741,Bourbon County,20
66742,Allen County,20
66743,Crawford County,20
66746,Crawford County,20
66748,Allen County,20
66749,Allen County,20
66751,Allen County,20
66753,Crawford County,20
66754,Bourbon County,20
66755,Allen County,20
66756,Crawford County,20
66757,Wilson County,20
66758,Woodson County,20
66760,Crawford County,20
66761,Woodson County,20
66762,Crawford County,20
66763,Crawford County,20
66767,Linn County,20
66769,Bourbon County,20
66770,Cherokee County,20
66771,Neosho County,20
66772,Allen County,20
66773,Cherokee County,20
66775,Neosho County,20
66776,Neosho County,20
66777,Greenwood County,20
66778,Cherokee County,20
66779,Bourbon County,20
66780,Crawford County,20
66781,Cherokee County,20
66782,Cherokee County,20
66783,Woodson County,20
66801,Lyon County,20
66830,Lyon County,20
66833,Lyon County,20
66834,Wabaunsee County,20
66835,Lyon County,20
66838,Morris County,20
66839,Coffey County,20
66840,Butler County,20
66842,Butler County,20
66843,Chase County,20
66845,Chase County,20
66846,Morris County,20
66849,Morris County,20
66850,Chase County,20
66851,Marion County,20
66852,Coffey County,20
66853,Greenwood County,20
66854,Lyon County,20
66856,Coffey County,20
66857,Coffey County,20
66858,Marion County,20
66859,Marion County,20
66860,Greenwood County,20
66861,Marion County,20
66862,Chase County,20
66863,Greenwood County,20
66864,Lyon County,20
66865,Lyon County,20
66866,Marion County,20
66868,Lyon County,20
66869,Chase County,20
66870,Greenwood County,20
66871,Coffey County,20
66872,Morris County,20
66873,Morris County,20
66901,Cloud County,20
66930,Republic County,20
66932,Smith County,20
66933,Washington County,20
66935,Republic County,20
66936,Jewell County,20
66937,Washington County,20
66938,Cloud County,20
66939,Republic County,20
66940,Republic County,20
66941,Jewell County,20
66942,Jewell County,20
66943,Washington County,20
66944,Washington County,20
66945,Washington County,20
66946,Washington County,20
66948,Cloud County,20
66949,Jewell County,20
66951,Smith County,20
66952,Smith County,20
66953,Washington County,20
66955,Washington County,20
66956,Jewell County,20
66958,Washington County,20
66959,Republic County,20
66960,Republic County,20
66961,Republic County,20
66962,Washington County,20
66963,Jewell County,20
66964,Republic County,20
66966,Republic County,20
66967,Smith County,20
66968,Washington County,20
66970,Jewell County,20
67001,Sedgwick County,20
67002,Butler County,20
67003,Harper County,20
67004,Sumner County,20
67005,Cowley County,20
67008,Cowley County,20
67009,Harper County,20
67010,Butler County,20
67012,Butler County,20
67013,Sumner County,20
67016,Sedgwick County,20
67017,Butler County,20
67018,Harper County,20
67019,Cowley County,20
67020,Harvey County,20
67021,Pratt County,20
67022,Sumner County,20
67023,Cowley County,20
67024,Chautauqua County,20
67025,Sedgwick County,20
67026,Sedgwick County,20
67028,Kiowa County,20
67029,Comanche County,20
67030,Sedgwick County,20
67031,Sumner County,20
67035,Kingman County,20
67036,Harper County,20
67037,Sedgwick County,20
67038,Cowley County,20
67039,Butler County,20
67041,Butler County,20
67042,Butler County,20
67045,Greenwood County,20
67047,Greenwood County,20
67049,Harper County,20
67050,Sedgwick County,20
67051,Sumner County,20
67052,Sedgwick County,20
67053,Marion County,20
67054,Kiowa County,20
67055,Sedgwick County,20
67056,Harvey County,20
67057,Barber County,20
67058,Harper County,20
67059,Kiowa County,20
67060,Sedgwick County,20
67061,Barber County,20
67062,Harvey County,20
67063,Marion County,20
67065,Pratt County,20
67066,Pratt County,20
67067,Sedgwick County,20
67068,Kingman County,20
67070,Barber County,20
67071,Barber County,20
67072,Butler County,20
67073,Marion County,20
67074,Butler County,20
67101,Sedgwick County,20
67102,Cowley County,20
67103,Sumner County,20
67104,Barber County,20
67105,Sumner County,20
67106,Sumner County,20
67107,McPherson County,20
67108,Sedgwick County,20
67109,Kiowa County,20
67110,Sumner County,20
67111,Kingman County,20
67112,Kingman County,20
67114,Harvey County,20
67117,Harvey County,20
67118,Kingman County,20
67119,Sumner County,20
67120,Sumner County,20
67122,Greenwood County,20
67123,Butler County,20
67124,Pratt County,20
67127,Comanche County,20
67131,Cowley County,20
67132,Butler County,20
67133,Butler County,20
67134,Pratt County,20
67135,Harvey County,20
67137,Greenwood County,20
67138,Barber County,20
67140,Sumner County,20
67142,Kingman County,20
67143,Barber County,20
67144,Butler County,20
67146,Cowley County,20
67147,Sedgwick County,20
67149,Sedgwick County,20
67150,Harper County,20
67151,Harvey County,20
67152,Sumner County,20
67154,Butler County,20
67155,Comanche County,20
67156,Cowley County,20
67159,Kingman County,20
67202,Sedgwick County,20
67203,Sedgwick County,20
67204,Sedgwick County,20
67205,Sedgwick County,20
67206,Sedgwick County,20
67207,Sedgwick County,20
67208,Sedgwick County,20
67209,Sedgwick County,20
67210,Sedgwick County,20
67211,Sedgwick County,20
67212,Sedgwick County,20
67213,Sedgwick County,20
67214,Sedgwick County,20
67215,Sedgwick County,20
67216,Sedgwick County,20
67217,Sedgwick County,20
67218,Sedgwick County,20
67219,Sedgwick County,20
67220,Sedgwick County,20
67221,Sedgwick County,20
67223,Sedgwick County,20
67226,Sedgwick County,20
67227,Sedgwick County,20
67228,Sedgwick County,20
67230,Sedgwick County,20
67232,Sedgwick County,20
67235,Sedgwick County,20
67260,Sedgwick County,20
67301,Montgomery County,20
67330,Labette County,20
67332,Labette County,20
67333,Montgomery County,20
67334,Chautauqua County,20
67335,Montgomery County,20
67336,Cherokee County,20
67337,Montgomery County,20
67340,Montgomery County,20
67341,Labette County,20
67342,Labette County,20
67344,Montgomery County,20
67345,Elk County,20
67346,Elk County,20
67347,Montgomery County,20
67349,Elk County,20
67351,Montgomery County,20
67352,Elk County,20
67353,Elk County,20
67354,Labette County,20
67355,Chautauqua County,20
67356,Labette County,20
67357,Labette County,20
67360,Chautauqua County,20
67361,Chautauqua County,20
67363,Montgomery County,20
67364,Montgomery County,20
67401,Saline County,20
67410,Dickinson County,20
67416,Saline County,20
67417,Cloud County,20
67418,Lincoln County,20
67420,Mitchell County,20
67422,Ottawa County,20
67423,Lincoln County,20
67425,Saline County,20
67427,Rice County,20
67428,McPherson County,20
67430,Jewell County,20
67431,Dickinson County,20
67432,Clay County,20
67436,Ottawa County,20
67437,Osborne County,20
67438,Marion County,20
67439,Ellsworth County,20
67441,Dickinson County,20
67442,Saline County,20
67443,McPherson County,20
67444,Ellsworth County,20
67445,Cloud County,20
67446,Mitchell County,20
67447,Clay County,20
67448,Saline County,20
67449,Morris County,20
67450,Ellsworth County,20
67451,Dickinson County,20
67452,Mitchell County,20
67454,Ellsworth County,20
67455,Lincoln County,20
67456,McPherson County,20
67457,Rice County,20
67458,Clay County,20
67459,Ellsworth County,20
67460,McPherson County,20
67464,McPherson County,20
67466,Cloud County,20
67467,Ottawa County,20
67468,Clay County,20
67470,Saline County,20
67473,Osborne County,20
67474,Smith County,20
67475,Marion County,20
67476,McPherson County,20
67478,Mitchell County,20
67480,Ottawa County,20
67481,Lincoln County,20
67482,Dickinson County,20
67483,Marion County,20
67484,Ottawa County,20
67485,Osborne County,20
67487,Clay County,20
67490,Ellsworth County,20
67491,McPherson County,20
67492,Dickinson County,20
67501,Reno County,20
67502,Reno County,20
67505,Reno County,20
67510,Reno County,20
67511,Rush County,20
67512,Rice County,20
67513,Rush County,20
67514,Reno County,20
67515,Ness County,20
67516,Ness County,20
67518,Ness County,20
67519,Edwards County,20
67520,Rush County,20
67521,Ness County,20
67522,Reno County,20
67523,Pawnee County,20
67524,Rice County,20
67525,Barton County,20
67526,Barton County,20
67529,Pawnee County,20
67530,Barton County,20
67543,Reno County,20
67544,Barton County,20
67545,Stafford County,20
67546,McPherson County,20
67547,Edwards County,20
67548,Rush County,20
67550,Pawnee County,20
67552,Edwards County,20
67553,Rush County,20
67554,Rice County,20
67556,Rush County,20
67557,Stafford County,20
67559,Rush County,20
67560,Ness County,20
67561,Reno County,20
67563,Edwards County,20
67564,Barton County,20
67565,Rush County,20
67566,Reno County,20
67567,Pawnee County,20
67568,Reno County,20
67570,Reno County,20
67572,Ness County,20
67573,Rice County,20
67574,Pawnee County,20
67575,Rush County,20
67576,Stafford County,20
67578,Stafford County,20
67579,Rice County,20
67581,Reno County,20
67583,Reno County,20
67584,Ness County,20
67601,Ellis County,20
67621,Phillips County,20
67622,Norton County,20
67623,Osborne County,20
67625,Graham County,20
67626,Russell County,20
67627,Ellis County,20
67628,Smith County,20
67629,Norton County,20
67631,Trego County,20
67632,Rooks County,20
67634,Russell County,20
67635,Decatur County,20
67637,Ellis County,20
67638,Smith County,20
67639,Phillips County,20
67640,Ellis County,20
67642,Graham County,20
67643,Decatur County,20
67644,Phillips County,20
67645,Norton County,20
67646,Phillips County,20
67647,Phillips County,20
67648,Russell County,20
67649,Russell County,20
67650,Graham County,20
67651,Osborne County,20
67653,Decatur County,20
67654,Norton County,20
67656,Trego County,20
67657,Rooks County,20
67658,Russell County,20
67659,Graham County,20
67660,Ellis County,20
67661,Phillips County,20
67663,Rooks County,20
67664,Phillips County,20
67665,Russell County,20
67667,Ellis County,20
67669,Rooks County,20
67671,Ellis County,20
67672,Trego County,20
67673,Osborne County,20
67674,Ellis County,20
67675,Rooks County,20
67701,Thomas County,20
67730,Rawlins County,20
67731,Cheyenne County,20
67732,Thomas County,20
67733,Sherman County,20
67734,Thomas County,20
67735,Sherman County,20
67736,Gove County,20
67737,Gove County,20
67738,Gove County,20
67739,Rawlins County,20
67740,Sheridan County,20
67741,Sherman County,20
67743,Thomas County,20
67744,Rawlins County,20
67745,Rawlins County,20
67747,Logan County,20
67748,Logan County,20
67749,Decatur County,20
67751,Gove County,20
67752,Gove County,20
67753,Thomas County,20
67756,Cheyenne County,20
67757,Sheridan County,20
67758,Wallace County,20
67761,Wallace County,20
67762,Wallace County,20
67764,Logan County,20
67801,Ford County,20
67831,Clark County,20
67834,Ford County,20
67835,Gray County,20
67836,Hamilton County,20
67837,Haskell County,20
67838,Kearny County,20
67839,Lane County,20
67840,Clark County,20
67841,Gray County,20
67842,Ford County,20
67843,Ford County,20
67844,Meade County,20
67846,Finney County,20
67849,Hodgeman County,20
67850,Lane County,20
67851,Finney County,20
67853,Gray County,20
67854,Hodgeman County,20
67855,Stanton County,20
67857,Hamilton County,20
67859,Seward County,20
67860,Kearny County,20
67861,Wichita County,20
67862,Stanton County,20
67863,Wichita County,20
67864,Meade County,20
67865,Clark County,20
67867,Gray County,20
67868,Finney County,20
67869,Meade County,20
67870,Haskell County,20
67871,Scott County,20
67876,Ford County,20
67877,Haskell County,20
67878,Hamilton County,20
67879,Greeley County,20
67880,Grant County,20
67882,Ford County,20
67901,Seward County,20
67950,Morton County,20
67951,Stevens County,20
67952,Stevens County,20
67953,Morton County,20
67954,Morton County,20
68001,Butler County,31
68002,Washington County,31
68003,Saunders County,31
68004,Cuming County,31
68005,Sarpy County,31
68007,Douglas County,31
68008,Washington County,31
68010,Douglas County,31
68014,Butler County,31
68015,Saunders County,31
68016,Cass County,31
68017,Saunders County,31
68018,Saunders County,31
68019,Burt County,31
68020,Burt County,31
68022,Douglas County,31
68023,Washington County,31
68025,Dodge County,31
68028,Sarpy County,31
68029,Washington County,31
68030,Dakota County,31
68031,Dodge County,31
68033,Saunders County,31
68034,Washington County,31
68036,Butler County,31
68037,Cass County,31
68038,Burt County,31
68039,Thurston County,31
68040,Saunders County,31
68041,Saunders County,31
68042,Saunders County,31
68044,Dodge County,31
68045,Burt County,31
68046,Sarpy County,31
68047,Thurston County,31
68048,Cass County,31
68050,Saunders County,31
68055,Thurston County,31
68056,Sarpy County,31
68057,Dodge County,31
68058,Cass County,31
68059,Sarpy County,31
68061,Burt County,31
68062,Thurston County,31
68063,Dodge County,31
68064,Douglas County,31
68065,Saunders County,31
68066,Saunders County,31
68067,Thurston County,31
68068,Washington County,31
68069,Douglas County,31
68070,Saunders County,31
68071,Thurston County,31
68072,Dodge County,31
68073,Saunders County,31
68102,Douglas County,31
68104,Douglas County,31
68105,Douglas County,31
68106,Douglas County,31
68107,Douglas County,31
68108,Douglas County,31
68110,Douglas County,31
68111,Douglas County,31
68112,Douglas County,31
68113,Sarpy County,31
68114,Douglas County,31
68116,Douglas County,31
68117,Douglas County,31
68118,Douglas County,31
68122,Douglas County,31
68123,Sarpy County,31
68124,Douglas County,31
68127,Douglas County,31
68128,Sarpy County,31
68130,Douglas County,31
68131,Douglas County,31
68132,Douglas County,31
68133,Sarpy County,31
68134,Douglas County,31
68135,Douglas County,31
68136,Sarpy County,31
68137,Douglas County,31
68138,Sarpy County,31
68142,Douglas County,31
68144,Douglas County,31
68147,Sarpy County,31
68152,Douglas County,31
68154,Douglas County,31
68157,Sarpy County,31
68164,Douglas County,31
68178,Douglas County,31
68182,Douglas County,31
68183,Douglas County,31
68301,Gage County,31
68303,Thayer County,31
68304,Cass County,31
68305,Nemaha County,31
68307,Cass County,31
68309,Gage County,31
68310,Gage County,31
68313,Seward County,31
68314,Seward County,31
68315,Thayer County,31
68316,York County,31
68317,Lancaster County,31
68318,Gage County,31
68319,York County,31
68320,Nemaha County,31
68321,Nemaha County,31
68322,Thayer County,31
68323,Pawnee County,31
68324,Otoe County,31
68325,Thayer County,31
68326,Thayer County,31
68327,Thayer County,31
68328,Gage County,31
68329,Johnson County,31
68330,Seward County,31
68331,Gage County,31
68332,Johnson County,31
68333,Saline County,31
68335,Thayer County,31
68336,Lancaster County,31
68337,Richardson County,31
68338,Jefferson County,31
68339,Lancaster County,31
68340,Thayer County,31
68341,Gage County,31
68342,Jefferson County,31
68343,Saline County,31
68344,Otoe County,31
68345,Pawnee County,31
68346,Otoe County,31
68347,Cass County,31
68348,Johnson County,31
68349,Cass County,31
68350,Jefferson County,31
68351,Fillmore County,31
68352,Jefferson County,31
68354,Fillmore County,31
68355,Richardson County,31
68357,Gage County,31
68358,Lancaster County,31
68359,Saline County,31
68360,Seward County,31
68361,Fillmore County,31
68362,Thayer County,31
68364,Seward County,31
68365,Fillmore County,31
68366,Cass County,31
68367,Polk County,31
68368,Lancaster County,31
68370,Thayer County,31
68371,York County,31
68372,Lancaster County,31
68375,Thayer County,31
68376,Richardson County,31
68377,Jefferson County,31
68378,Nemaha County,31
68379,Otoe County,31
68380,Pawnee County,31
68381,Gage County,31
68382,Otoe County,31
68401,York County,31
68402,Lancaster County,31
68403,Cass County,31
68404,Lancaster County,31
68405,Seward County,31
68406,Fillmore County,31
68407,Cass County,31
68409,Cass County,31
68410,Otoe County,31
68413,Cass County,31
68414,Nemaha County,31
68415,Gage County,31
68416,Fillmore County,31
68417,Otoe County,31
68418,Otoe County,31
68419,Lancaster County,31
68420,Pawnee County,31
68421,Nemaha County,31
68422,Gage County,31
68423,Seward County,31
68424,Jefferson County,31
68428,Lancaster County,31
68429,Jefferson County,31
68430,Lancaster County,31
68431,Richardson County,31
68433,Richardson County,31
68434,Seward County,31
68436,Fillmore County,31
68437,Richardson County,31
68438,Lancaster County,31
68439,Seward County,31
68440,Jefferson County,31
68441,Pawnee County,31
68442,Richardson County,31
68443,Johnson County,31
68444,Fillmore County,31
68445,Saline County,31
68446,Otoe County,31
68447,Pawnee County,31
68448,Otoe County,31
68450,Johnson County,31
68452,Clay County,31
68453,Saline County,31
68454,Otoe County,31
68455,Cass County,31
68456,Seward County,31
68457,Richardson County,31
68458,Gage County,31
68460,York County,31
68461,Lancaster County,31
68462,Lancaster County,31
68463,Cass County,31
68464,Saline County,31
68465,Saline County,31
68466,Gage County,31
68467,York County,31
68502,Lancaster County,31
68503,Lancaster County,31
68504,Lancaster County,31
68505,Lancaster County,31
68506,Lancaster County,31
68507,Lancaster County,31
68508,Lancaster County,31
68510,Lancaster County,31
68512,Lancaster County,31
68514,Lancaster County,31
68516,Lancaster County,31
68517,Lancaster County,31
68520,Lancaster County,31
68521,Lancaster County,31
68522,Lancaster County,31
68523,Lancaster County,31
68524,Lancaster County,31
68526,Lancaster County,31
68527,Lancaster County,31
68528,Lancaster County,31
68531,Lancaster County,31
68532,Lancaster County,31
68588,Lancaster County,31
68601,Platte County,31
68620,Boone County,31
68621,Dodge County,31
68622,Wheeler County,31
68623,Nance County,31
68624,Butler County,31
68626,Butler County,31
68627,Boone County,31
68628,Merrick County,31
68629,Colfax County,31
68631,Platte County,31
68632,Butler County,31
68633,Dodge County,31
68634,Platte County,31
68635,Butler County,31
68636,Antelope County,31
68637,Wheeler County,31
68638,Nance County,31
68640,Nance County,31
68641,Colfax County,31
68642,Platte County,31
68643,Platte County,31
68644,Platte County,31
68647,Platte County,31
68648,Saunders County,31
68649,Dodge County,31
68651,Polk County,31
68652,Boone County,31
68653,Platte County,31
68654,Polk County,31
68655,Boone County,31
68658,Butler County,31
68659,Colfax County,31
68660,Boone County,31
68661,Colfax County,31
68662,Polk County,31
68663,Merrick County,31
68664,Dodge County,31
68665,Greeley County,31
68666,Polk County,31
68667,Butler County,31
68669,Butler County,31
68701,Madison County,31
68710,Dixon County,31
68711,Holt County,31
68713,Holt County,31
68714,Rock County,31
68715,Madison County,31
68716,Cuming County,31
68717,Cedar County,31
68718,Knox County,31
68719,Boyd County,31
68720,Antelope County,31
68722,Boyd County,31
68723,Wayne County,31
68724,Knox County,31
68725,Holt County,31
68726,Antelope County,31
68727,Cedar County,31
68728,Dixon County,31
68729,Knox County,31
68730,Knox County,31
68731,Dakota County,31
68732,Dixon County,31
68733,Thurston County,31
68734,Holt County,31
68735,Holt County,31
68736,Cedar County,31
68739,Cedar County,31
68740,Wayne County,31
68741,Dakota County,31
68742,Holt County,31
68743,Dakota County,31
68745,Cedar County,31
68746,Boyd County,31
68747,Pierce County,31
68748,Madison County,31
68749,Cedar County,31
68751,Dixon County,31
68752,Madison County,31
68753,Keya Paha County,31
68755,Boyd County,31
68756,Antelope County,31
68757,Dixon County,31
68758,Madison County,31
68759,Rock County,31
68760,Knox County,31
68761,Antelope County,31
68763,Holt County,31
68764,Antelope County,31
68765,Pierce County,31
68766,Holt County,31
68767,Pierce County,31
68768,Stanton County,31
68769,Pierce County,31
68770,Dixon County,31
68771,Cedar County,31
68773,Antelope County,31
68774,Cedar County,31
68776,Dakota County,31
68777,Boyd County,31
68778,Keya Paha County,31
68779,Stanton County,31
68780,Holt County,31
68781,Antelope County,31
68783,Knox County,31
68784,Dixon County,31
68785,Dixon County,31
68786,Knox County,31
68787,Wayne County,31
68788,Cuming County,31
68789,Knox County,31
68790,Wayne County,31
68791,Cuming County,31
68792,Cedar County,31
68801,Hall County,31
68803,Hall County,31
68810,Hall County,31
68812,Buffalo County,31
68813,Custer County,31
68814,Custer County,31
68815,Valley County,31
68816,Merrick County,31
68817,Sherman County,31
68818,Hamilton County,31
68820,Howard County,31
68821,Blaine County,31
68822,Custer County,31
68823,Garfield County,31
68824,Hall County,31
68825,Custer County,31
68826,Merrick County,31
68827,Merrick County,31
68828,Custer County,31
68831,Howard County,31
68832,Hall County,31
68833,Blaine County,31
68834,Dawson County,31
68835,Howard County,31
68836,Buffalo County,31
68837,Valley County,31
68838,Howard County,31
68840,Buffalo County,31
68841,Hamilton County,31
68842,Greeley County,31
68843,Hamilton County,31
68844,Sherman County,31
68845,Buffalo County,31
68846,Hamilton County,31
68847,Buffalo County,31
68849,Buffalo County,31
68850,Dawson County,31
68852,Sherman County,31
68853,Sherman County,31
68854,Hamilton County,31
68855,Custer County,31
68856,Custer County,31
68858,Buffalo County,31
68859,Valley County,31
68860,Custer County,31
68861,Buffalo County,31
68862,Valley County,31
68863,Dawson County,31
68864,Merrick County,31
68865,Hamilton County,31
68866,Buffalo County,31
68869,Buffalo County,31
68870,Buffalo County,31
68871,Sherman County,31
68872,Howard County,31
68873,Howard County,31
68874,Custer County,31
68875,Greeley County,31
68876,Buffalo County,31
68878,Dawson County,31
68879,Loup County,31
68881,Custer County,31
68882,Greeley County,31
68883,Hall County,31
68901,Adams County,31
68920,Harlan County,31
68922,Furnas County,31
68923,Phelps County,31
68924,Kearney County,31
68925,Adams County,31
68926,Furnas County,31
68927,Phelps County,31
68928,Webster County,31
68929,Franklin County,31
68930,Webster County,31
68932,Franklin County,31
68933,Clay County,31
68934,Nuckolls County,31
68935,Clay County,31
68936,Furnas County,31
68937,Gosper County,31
68938,Clay County,31
68939,Franklin County,31
68940,Phelps County,31
68941,Clay County,31
68942,Webster County,31
68943,Nuckolls County,31
68944,Clay County,31
68945,Kearney County,31
68946,Furnas County,31
68947,Franklin County,31
68948,Furnas County,31
68949,Phelps County,31
68950,Adams County,31
68952,Webster County,31
68954,Clay County,31
68955,Adams County,31
68956,Adams County,31
68957,Nuckolls County,31
68958,Phelps County,31
68959,Kearney County,31
68960,Franklin County,31
68961,Nuckolls County,31
68964,Nuckolls County,31
68966,Harlan County,31
68967,Furnas County,31
68970,Webster County,31
68971,Harlan County,31
68972,Franklin County,31
68973,Adams County,31
68974,Nuckolls County,31
68975,Clay County,31
68976,Gosper County,31
68977,Harlan County,31
68978,Nuckolls County,31
68979,Clay County,31
68980,Clay County,31
68981,Franklin County,31
68982,Franklin County,31
69001,Red Willow County,31
69020,Red Willow County,31
69021,Dundy County,31
69022,Frontier County,31
69023,Chase County,31
69024,Hitchcock County,31
69025,Frontier County,31
69026,Red Willow County,31
69027,Chase County,31
69028,Frontier County,31
69029,Frontier County,31
69030,Dundy County,31
69032,Hayes County,31
69033,Chase County,31
69034,Red Willow County,31
69036,Red Willow County,31
69037,Dundy County,31
69038,Frontier County,31
69039,Lincoln County,31
69040,Hayes County,31
69041,Dundy County,31
69042,Frontier County,31
69043,Hitchcock County,31
69044,Hitchcock County,31
69045,Chase County,31
69046,Furnas County,31
69101,Lincoln County,31
69120,Custer County,31
69121,Arthur County,31
69122,Deuel County,31
69123,Lincoln County,31
69125,Morrill County,31
69127,Keith County,31
69128,Kimball County,31
69129,Deuel County,31
69130,Dawson County,31
69131,Cheyenne County,31
69132,Lincoln County,31
69133,Kimball County,31
69134,Perkins County,31
69135,Cherry County,31
69138,Dawson County,31
69140,Perkins County,31
69141,Cheyenne County,31
69142,Thomas County,31
69143,Lincoln County,31
69144,Keith County,31
69145,Kimball County,31
69146,Keith County,31
69147,Garden County,31
69148,Garden County,31
69149,Cheyenne County,31
69150,Perkins County,31
69151,Lincoln County,31
69152,Hooker County,31
69153,Keith County,31
69154,Garden County,31
69155,Keith County,31
69156,Cheyenne County,31
69157,Blaine County,31
69161,Cherry County,31
69162,Cheyenne County,31
69163,Logan County,31
69165,Lincoln County,31
69166,Thomas County,31
69167,McPherson County,31
69168,Perkins County,31
69169,Lincoln County,31
69170,Lincoln County,31
69171,Dawson County,31
69201,Cherry County,31
69210,Brown County,31
69211,Cherry County,31
69212,Cherry County,31
69214,Brown County,31
69216,Cherry County,31
69217,Brown County,31
69218,Cherry County,31
